LON,LAT,EDO,CLAVE,ESTACION,01/12/20
-111.663611,25.009722,BCS,CCNBS,"Observatorio de Ciudad ConstituciÛn, B.C.S.",0.0
-109.925833,22.8975,BCS,CSLBS,"Cabo San Lucas, B.C.S.",0.0
-113.457222,27.6425,BCS,DIAZORDAZBN,"Gustavo DÌçaz Ordaz, B.C.S. SMN*",4.4
-113.457778,27.643611,BCS,DORBS,"DÌaz Ordaz, B.C.S.",3.0
-114.051944,27.963056,BCS,GNGBS,"Guerrero Negro, B.C.S.",0.0
-110.316667,24.116667,BCS,LAPAZob,"Observatorio de La Paz, B.C.S. SMN*",2.8
-109.697222,23.680556,BCS,LBABS,"Los Barriles, B.C.S.",3.0
-110.366667,24.15,BCS,LPZBS,"Observatorio de La Paz, B.C.S.",2.6
-111.349167,26.011667,BCS,LRTBS,"Observatorio de Loreto, B.C.S.",0.0
-111.983056,26.896111,BCS,MLGBS,"MulegÈ, B.C.S.",1.0
-111.829444,24.481111,BCS,PCORTESmar,"Puerto CortÈs, B.C.S. SEMAR*",1.5
-109.934167,23.9675,BCS,PLNBS,"Los Planes, B.C.S.",0.0
-109.591389,23.593056,BCS,RBRBS,"La Ribera, B.C.S.",0.0
-110.059167,23.805,BCS,SANBS,"San Antonio, B.C.S.",6.3
-112.478611,26.2575,BCS,SANJUANICO,"San Juanico, B.C.S. SMN*",11.2
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",6.0
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",4.0
-109.708333,23.118889,BCS,SJCBS,"San JosÈ del Cabo, B.C.S.",0.0
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",15.2
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",0.0
-112.272778,27.337778,BCS,SRLBS,"Observatorio de Santa RosalÌa, B.C.S.",6.0
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",0.0
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",41.2
-90.5,19.833333,CAMP,CAMPECHEob,"Observatorio de Campeche, Camp. SMN*",26.8
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",129.5
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",62.8
-91.765278,18.658056,CAMP,CDCCA,"Ciudad del Carmen, Camp. SMN*",58.2
-90.72,19.361667,CAMP,CHMCA,"ChampotÛn, Camp.",96.0
-90.544167,19.838333,CAMP,CMPCA,"Campeche, Camp.",33.0
-91.046111,18.183056,CAMP,CNDCA,"Candelaria, Camp.",60.3
-90.507222,19.838611,CAMP,COBCA,"Observatorio de Campeche, Camp.",35.9
-90.741111,18.604444,CAMP,ESCCA,"Esc·rcega, Camp.",65.0
-90.105556,20.184167,CAMP,HECCA,"Hecelchak·n, Camp.",20.0
-89.848333,19.751944,CAMP,HPOCA,"Hopelchen, Camp.",15.4
-90.820833,18.056944,CAMP,MONCLOVACAMP,"Monclova, Camp. SMN*",55.2
-90.221389,19.605833,CAMP,NYXCA,"Noh-YaxchÈ, Camp.",42.0
-92.086944,18.253056,CAMP,PLZCA,"Palizada, Camp.",57.0
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",8.2
-89.860278,19.664444,CAMP,XCPCA,"Xcupil, Camp.",16.2
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",35.5
-107.482778,28.481667,CHIH,AGZCH,"Abraham Gonz·lez, Chih.",2.0
-108.206389,28.208889,CHIH,BSSCH,"Basaseachi, Chih.",23.7
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",0.5
-108.52,28.147222,CHIH,C08182,"Moris, Chih.",9.0
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",11.0
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",2.7
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",15.4
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad CuauhtÈmoc, Chih. SMN*",8.6
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",0.0
-108.535556,27.392222,CHIH,CHICH,"ChÌnipas, Chih. SMN*",14.0
-106.030278,28.670556,CHIH,CHIHUAHUAob,"Observatorio de Chihuahua, Chih. SMN*",12.4
-106.770556,26.229444,CHIH,CHNCH,"Chinat˙, Chih. SMN*",8.3
-106.167778,28.570556,CHIH,CHUCH,"Chihuahua, Chih.",24.7
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Ju·rez, Chih.",3.0
-105.381667,27.410278,CHIH,CL2CH,"Colina hidromÈtrica, Chih.",0.5
-105.382222,27.576389,CHIH,CLNCH,"Ing. Andrew Weiss, Chih.",0.5
-108.541667,27.416667,CHIH,CNDCH,"ChÌnipas, Chih.",14.1
-105.382222,27.576389,CHIH,COLINA,"Colina, Chih. SGT*",8.0
-106.353889,26.949722,CHIH,CONCHOSob,"Observatorio de Conchos, Chih. SMN*",8.6
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",22.7
-105.5,28.17,CHIH,DELICIAS,"Ciudad Delicias, Chih. SMN*",0.0
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",8.0
-106.119444,28.614722,CHIH,ERECH,"El RejÛn, Chih.",24.7
-105.628889,28.166111,CHIH,FIMCH,"Francisco I. Madero, Chih.",1.5
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",9.8
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",15.0
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",32.0
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",14.8
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",1.0
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",7.0
-105.28,28.984444,CHIH,LLNCH,"Ing. Luis L. LeÛn, Chih.",0.0
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",6.0
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",4.0
-105.254167,26.546389,CHIH,PAGCH,"Pico del ¡guila, Chih.",0.0
-104.74,29.5,CHIH,PEGUIS,"Peguis, Chih. SGT*",18.5
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",5.3
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",24.8
-107.973333,26.9425,CHIH,TBRSI,"San Francisco, Chih.",30.8
-107.85,28.95,CHIH,TMCCH,"Observatorio de TemÛsachic, Chih.",5.1
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",39.0
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",22.0
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",0.0
-105.773333,27.99,CHIH,VILLALBA,"Villalba, Chih. SGT*",11.3
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",4.5
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",0.0
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario DomÌnguez, Chis.",0.0
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",8.3
-93.15,16.641944,CHIS,BOQCP,"BoquerÛn, Chis.",0.0
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",2.4
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",118.4
-91.710278,16.383056,CHIS,CHAYABE,"Finca ChayabÈ, Chis. SGT*",94.6
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",1.4
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",0.7
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comit·n, Chis. SMN*",2.2
-92.1,16.2,CHIS,COOCP,"Observatorio de Comit·n, Chis.",1.8
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. SMN*",3.3
-93.076389,16.166944,CHIS,CREDREVOLUCIONM,Cred RevoluciÛn Mexicana Chis. SMN*,0.0
-92.965278,15.727778,CHIS,CUXTEPEQUES,"Finca Cuxtepeques, Chis. SGT*",18.1
-92.584722,16.725833,CHIS,ELARCOTETE,"El Arcotete, Chis. SGT*",4.4
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",29.0
-92.829444,17.373056,CHIS,ESCALONCP,"El EscalÛn, Chis. SGT*",114.0
-92.67,15.33,CHIS,ESCUINTLA,"Escuintla, Chis. SMN*",0.0
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",311.1
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",1.1
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",0.8
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",291.1
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",0.0
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",1.4
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",76.8
-93.598889,17.178611,CHIS,MALCP,"NezahualcÛyotl, Chis.",52.3
-93.631667,16.493889,CHIS,NVAPALESTINA,"Nueva Palestina, Chis. SGT*",1.0
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",34.8
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",19.8
-93.458611,17.446111,CHIS,PENCP,"¡ngel Albino Corzo, Chis.",257.7
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",92.2
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",3.6
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",0.1
-93.079167,16.158333,CHIS,REVCP,"RevoluciÛn Mexicana, Chis.",0.0
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",133.0
-92.332778,17.56,CHIS,SALTODEAGUA,"Salto de Agua, Chis. SGT*",118.2
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",395.8
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San CristÛbal, Chis.",0.0
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",0.2
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",0.0
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",87.2
-93.55,17.35,CHIS,SITALA,"Sitala, Chis. SGT*",55.7
-93.085,17.561111,CHIS,SJOCP,"San JoaquÌn, Chis.",330.3
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",4.5
-92.820833,16.938889,CHIS,SNACP,"Santa MarÌa, Chis.",92.3
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",0.0
-93.147222,16.762778,CHIS,TUXTLAGTZob,"Observatorio de Tuxtla GutiÈrrez, Chis. SMN*",0.2
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla GutiÈrrez, Chis.",0.0
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",250.1
-93.330556,17.116667,CHIS,YAMCP,"YamonhÛ, Chis.",112.5
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",15.0
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",41.0
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",14.0
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",28.0
-102.064444,26.983333,COAH,CCGCL,"Cuatro CiÈnegas, Coah.",14.0
-100.950278,29.327778,COAH,CDACL,"Ciudad AcuÒa, Coah.",26.0
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",39.0
-102.037778,26.990278,COAH,CUATROCIENEGAS,"Cuatro CiÈnegas, Coah. SMN*",27.6
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0.0
-100.920833,25.436111,COAH,ESLCL,"SecretarÌa de Agricultura Saltillo, Coah.",5.0
-103.262778,25.773889,COAH,FIMCL,"Francisco I. Madero, Coah.",0.0
-100.833333,28.823056,COAH,LAFRAGUA,"La Fragua, Coah. SGT*",0.0
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas. Ciudad AcuÒa, Coah. CILA*",40.8
-100.832222,28.82,COAH,LFGCL,"La Fragua, Coah.",0.0
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",0.0
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",10.5
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos M˙zquiz, Coah. SMN*",28.6
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",21.6
-100.556944,28.667778,COAH,RIOESCONDIDOC,"RÌo Escondido Villa De Fuentes, Coah. CILA*",19.3
-100.634444,28.898611,COAH,RioSanRodrigoC,"RÌo San Rodrigo cerca El Moral, Piedras Negras Coah., CILA*",33.8
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",7.8
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jimenez, Coah. CILA*",34.8
-101.213056,28.399444,COAH,SANTACECILIA,"Santa Cecilia, Coah. SMN*",16.4
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",11.5
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",37.0
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",21.0
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.0
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",5.5
-103.45,25.541667,COAH,TORCL,"Observatorio de TorreÛn, Coah.",2.4
-103.45,25.533333,COAH,TORREONob,"Observatorio de TorreÛn, Coah. SMN*",0.6
-100.95,27.519444,COAH,VCARRANZA,"Venustiano Carranza, Coah. SMN*",33.0
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",36.0
-100.898889,29.033889,COAH,ZPTCL,"Zapata, Coah.",30.0
-103.613056,19.2475,COL,BVSCM,"Buenavista, Col.",0.0
-103.725556,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",0.0
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",0.0
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",0.0
-103.804167,19.2125,COL,CQMCM,"Coquimatl·n, Col.",0.0
-103.6,19.325,COL,CUACM,"CuauhtÈmoc, Col.",0.1
-103.884444,19.111389,COL,DJLCM,"Presa derivadora Jala, Col.",0.0
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",49.0
-103.866389,19.17,COL,LAECM,"La Esperanza, Col.",0.0
-103.774167,18.809167,COL,LDACM,"Laguna de Amela, Col.",0.0
-103.725278,19.223333,COL,LPSCM,"La Posta, Col.",0.0
-104.297778,19.069167,COL,MANZANILLOmar,"Manzanillo, Col. SEMAR*",0.0
-104.316667,19.046389,COL,MANZANILLOob,"Observatorio de Manzanillo, Col. SMN*",0.0
-104.318611,19.044444,COL,MNZCM,"Observatorio de Manzanillo, Col.",0.0
-104.100556,18.938611,COL,RDRCM,"Radar, Col.",0.0
-103.700833,19.408333,COL,SCHCM,"Suchitl·n, Col.",0.0
-103.9175,19.463611,COL,SMANANTLANI,"Sierra Manatl·n 1, Jal. SMN*",4.2
-103.867778,18.911667,COL,TCMCM,"Tecom·n, Col.",0.0
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",0.0
-99.329444,19.3225,DF,ACOPILCO,"Acopilco, Cd. de MÈx. UNAM*",1.9
-99.099722,19.379167,DF,ACULCO,"Planta de Bombeo Aculco, Cd. de MÈx. SACMEX*",0.0
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de MÈx.",0.3
-99.188889,19.214722,DF,AJUSCO,"Ajusco, Cd. de MÈx. UNAM*",0.3
-99.210278,19.218611,DF,AJUSCODF,"Ajusco, Cd. de MÈx. SACMEX*",0.0
-99.174167,19.240833,DF,AMC,"Academia Mexicana de Ciencias, Cd. de MÈx. UNAM*",0.0
-99.08,19.465833,DF,ARAGON,"Conagua AragÛn, Cd. de MÈx. UNAM*",0.6
-99.118056,19.469722,DF,BONDOJITO,"Bondojito, Cd. de MÈx. UNAM*",1.4
-99.283333,19.436389,DF,BOSQUEREAL,"Bosque Real, MÈx. UNAM*",1.5
-99.195,19.292222,DF,BTLALPAN,"Rebombeo Bosque de Tlalpan, Cd. de MÈx. SACMEX*",0.8
-98.998056,19.356111,DF,CARCELMUJERES,"C·rcel de Mujeres, Cd. de MÈx. SACMEX*",0.0
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",0.0
-99.171667,19.453333,DF,CBIOLOGIPN,"Eescuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. OCAVM*",0.2
-99.176111,19.326111,DF,CCA,"Centro de Ciencias de la AtmÛsfera, Cd. de MÈx UNAM*",0.0
-99.059722,19.383889,DF,CCHOTE,"CCH Oriente, Cd. de MÈx. UNAM*",0.3
-99.140833,19.483333,DF,CCHVALLEJO,"CCH Vallejo, Cd. de MÈx. UNAM*",0.7
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de MÈx.",9.7
-99.082222,19.408611,DF,CDEPORTIVA,"Ciudad Deportiva, Cd. de MÈx. SACMEX*",0.8
-98.999444,19.357222,DF,CDMDF,"C·rcel de Mujeres, Cd. de MÈx.",0.0
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de MÈx.",0.8
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de MÈx.",6.6
-99.196111,19.311667,DF,CENAPRED,"Centro de Ciencias de la AtmÛsfera CENAPRED, Cd. de MÈx SMN*",0.0
-99.077222,19.336944,DF,CESTRELLA,"Planta de Tratamiento Cerro de La Estrella, Cd. de MÈx. SACMEX*",0.0
-99.171667,19.1375,DF,CFORESTAL,"Caseta Forestal, Cd. de MÈx. SACMEX*",2.3
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de MÈx.",2.3
-99.047222,19.442222,DF,CHAPLAGO,"Planta de Bombeo Churubusco Lago, Cd. de MÈx. SACMEX*",0.0
-99.136667,19.470556,DF,CIENMETROS,"Avenida Cien Metros, Cd. de MÈx. SACMEX*",1.0
-99.182778,19.486944,DF,CMECOAYA,"Campamento Mecoaya, Cd. de MÈx. SACMEX*",0.0
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de MÈx.",1.0
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de MÈx.",0.0
-99.134722,19.287778,DF,COAPA,"Coapa, Cd. de MÈx. UNAM*",0.2
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de MÈx SGT*",0.0
-99.247222,19.306389,DF,CONTRERAS,"Contreras, Cd. de MÈx. UNAM*",0.3
-99.09,19.484722,DF,COYOLDF,"Coyol, Cd. de MÈx. SACMEX*",0.0
-99.196111,19.406389,DF,CTMDF,"Observatorio de Tacubaya, Cd. de MÈx.",0.6
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de MÈx.",0.0
-99.291667,19.355278,DF,CUAJIMALPA,"Memetla Cuajimalpa, Cd. de MÈx. UNAM*",0.8
-99.097222,19.193611,DF,CUAUHTENCO,"Cuauhtenco, Cd. de MÈx. UNAM*",0.0
-99.104722,19.282778,DF,CUEMANCO,"Cuemanco, Cd. de MÈx. UNAM*",0.0
-99.105,19.323333,DF,CULHUACAN,"Culhuac·n, Cd. de MÈx. UNAM*",0.5
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de MÈx.",0.0
-99.310556,19.313056,DF,DDELOSLEONES,"Desierto de los Leones, Cd. de MÈx. SACMEX*",0.5
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de MÈxico, Cd. de MÈx.",0.8
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de MÈx. SACMEX*",0.0
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de MÈx.",2.0
-99.15,19.383333,DF,DVLDF,"Del Valle, Cd. de MÈx.",0.0
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de MÈx.",0.3
-99.151944,19.300278,DF,EAZTECA,"Estadio Azteca, Cd. de MÈx. SACMEX*",0.3
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de MÈx. SMN*",0.0
-99.271111,19.373889,DF,ELCARTERO,"Tanque el Cartero, Cd. de MÈx. SACMEX*",0.8
-99.066667,19.377778,DF,ELMORALDF,"Lumbrera Cuatro RÌos El Moral, Cd. de MÈx. SACMEX*",0.0
-99.286667,19.363611,DF,ELYAQUI,"El Yaqui, Cd. de MÈx. SACMEX*",0.5
-99.352778,19.295278,DF,ELZARCO,"El Zarco, MÈx. SACMEX*",5.6
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de MÈx.",0.5
-99.352222,19.295,DF,EZCDF,"El Zarco, MÈx.",5.6
-99.091667,19.478056,DF,GCNDF,"km 6+250, Cd. de MÈx.",1.0
-99.1325,19.431389,DF,GDF,"Gobierno de la Ciudad de MÈxico, Cd. de MÈx. SACMEX*",0.8
-99.098889,19.458611,DF,GEN101,"Planta Generadora 101, Cd. de MÈx. SACMEX*",0.3
-99.264722,19.304722,DF,HUAYATLA,"Huayatla, Cd. de MÈx. SACMEX*",0.0
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de MÈx.",0.3
-99.181944,19.329722,DF,IIUNAM,"Instituto de IngenierÌa, Cd. de MÈx. UNAM*",0.1
-99.119444,19.496389,DF,INDIOSVER,"Indios Verdes, Cd. de MÈx. UNAM*",0.9
-99.07,19.349722,DF,IZTAPALAPA,"Iztapalapa, Cd. de MÈx. UNAM*",0.7
-98.975,19.339167,DF,LACALDERA,"La Caldera SubestaciÛn elÈctrica Santa LucÌa, MÈx. SACMEX*",0.0
-99.167778,19.281667,DF,LAJOYA,"La Joya, Cd. de MÈx. UNAM*",0.0
-99.020556,19.345,DF,LAQUEBRADORA,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de MÈx. SACMEX*",0.0
-99.310833,19.333333,DF,LAVENTA,"La Venta, Cd. de MÈx. SACMEX*",2.8
-99.120833,19.489722,DF,LINDAVISTA,"Planta de Bombeo Lindavista, Cd. de MÈx. SACMEX*",0.3
-99.069167,19.420833,DF,LOPEZMATEOS,"Planta de Bombeo LÛpez Mateos, Cd. de MÈx. SACMEX*",1.5
-98.978611,19.357778,DF,LOSREYES,"Los Reyes, MÈx. UNAM*",0.1
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro RÌos (El Moral), Cd. de MÈx.",0.0
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de MÈx.",2.8
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de MÈx.",0.3
-99.279722,19.229722,DF,MALEGRE,"Monte Alegre, Cd. de MÈx. SACMEX*",0.0
-99.133889,19.403333,DF,MCARRILLO,Marcos Carrillo Cd. de MÈx. SACMEX*,1.8
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de MÈx.",1.8
-99.1175,19.356389,DF,MEXICALTZI,"Mexicaltzingo, Cd. de MÈx. UNAM*",0.5
-99.0175,19.196667,DF,MILPAALTA,"Milpa Alta, Cd. de MÈx. UNAM*",0.1
-99.1275,19.365556,DF,MLIBRE,"Planta de Bombeo Municipio Libre, Cd. de MÈx. SACMEX*",0.8
-99.026944,19.187222,DF,MLPDF,"Milpa Alta, Cd. de MÈx.",0.0
